,English,English_cleaned,Spanish,French,German
1060,that was interesting,that was interesting,eso fue interesante,c'était intéressant,das war interessant
1061,that was just a joke,that was just a joke,eso era solo una broma,c'était juste une blague,das war nur ein Witz
1062,that was naive of me,that was naive of me,eso fue ingenuo de mi parte,c'était naïf de ma part,das war naiv von mir
1063,that was no accident,that was no accident,eso no fue un accidente,ce n'était pas un hasard,das war kein Zufall
1064,that was our mistake,that was our mistake,ese fue nuestro error,c'était notre erreur,das war unser Fehler
1065,that was really kind,that was really kind,eso fue muy amable,c'était vraiment gentil,das war wirklich nett
1066,that was really nice,that was really nice,eso fue muy bueno,c'était vraiment sympa,das war wirklich schön
1067,that was unnecessary,that was unnecessary,eso fue innecesario,c'était inutile,das war unnötig
1068,that was your choice,that was your choice,esa fue tu elección,c'était ton choix,das war deine Wahl
1069,that wasn't my fault,that was not my fault,eso no fue mi culpa,ce n'était pas ma faute,das war nicht meine schuld
1070,that will not change,that will not change,eso no va a cambiar,ça ne changera pas,das wird sich nicht ändern
1071,that woman is strong,that woman is strong,esa mujer es fuerte,cette femme est forte,diese Frau ist stark
1072,that would be normal,that would be normal,eso seria normal,ce serait normal,das wäre normal
1073,that would be unfair,that would be unfair,eso sería injusto,ce serait injuste,das wäre ungerecht
1074,that would take time,that would take time,eso tomaría tiempo,cela prendrait du temps,das würde dauern
1075,that'll be difficult,that ll be difficult,eso sera dificil,ce sera difficile,das wird schwierig
1076,that's a big fat lie,that is a big fat lie,eso es una gran mentira,c'est un gros gros mensonge,das ist eine große fette Lüge
1077,that's a big mistake,that is a big mistake,eso es un gran error,c'est une grosse erreur,das ist ein großer Fehler
1078,that's a bit extreme,that is a bit extreme,eso es un poco extremo,c'est un peu extrême,das ist etwas extrem
1079,that's a blatant lie,that is a blatant lie,eso es una mentira descarada,c'est un mensonge flagrant,das ist eine glatte lüge
1080,that's a bright idea,that is a bright idea,esa es una idea brillante,c'est une idée lumineuse,das ist eine gute idee
1081,that's a cheap store,that is a cheap store,esa es una tienda barata,c'est un magasin pas cher,das ist ein Billigladen
1082,that's a clever idea,that is a clever idea,esa es una idea inteligente,c'est une idée astucieuse,das ist eine schlaue idee
1083,that's a coincidence,that is a coincidence,eso es una coincidencia,c'est une coïncidence,das ist ein zufall
1084,that's a good excuse,that is a good excuse,esa es una buena excusa,c'est une bonne excuse,das ist eine gute Ausrede
1085,that's a good reason,that is a good reason,esa es una buena razón,c'est une bonne raison,das ist ein guter grund
1086,that's a good school,that is a good school,esa es una buena escuela,c'est une bonne école,das ist eine gute schule
1087,that's a huge relief,that is a huge relief,eso es un gran alivio,c'est un énorme soulagement,das ist eine große Erleichterung
1088,that's a lame excuse,that is a lame excuse,esa es una excusa tonta,c'est une piètre excuse,das ist eine faule Ausrede
1089,that's a lot of cash,that is a lot of cash,eso es mucho dinero en efectivo,c'est beaucoup d'argent,das ist eine Menge Geld
1090,that's a lot of food,that is a lot of food,eso es mucha comida,c'est beaucoup de nourriture,das ist eine Menge Essen
1091,that's a lot of work,that is a lot of work,eso es mucho trabajo,c'est beaucoup de travail,das ist eine Menge Arbeit
1092,that's a possibility,that is a possibility,esa es una posibilidad,c'est une possibilité,das ist eine möglichkeit
1093,that's a pretty girl,that is a pretty girl,esa es una chica bonita,c'est une jolie fille,das ist ein hübsches Mädchen
1094,that's a pretty name,that is a pretty name,ese es un nombre bonito,c'est un joli nom,das ist ein hübscher Name
1095,that's a stupid idea,that is a stupid idea,esa es una idea estupida,c'est une idée stupide,das ist eine blöde idee
1096,that's a stupid name,that is a stupid name,ese es un nombre estúpido,c'est un nom stupide,das ist ein blöder Name
1097,that's a stupid rule,that is a stupid rule,esa es una regla estúpida,c'est une règle stupide,das ist eine blöde Regel
1098,that's a wise choice,that is a wise choice,esa es una sabia elección,c'est un choix judicieux,das ist eine weise Wahl
1099,that's a woman's job,that is a woman s job,eso es trabajo de mujer,c'est un travail de femme,das ist frau sache
1100,that's all i can ask,that is all i can ask,eso es todo lo que puedo pedir,c'est tout ce que je peux demander,das ist alles was ich fragen kann
1101,that's all i can say,that is all i can say,eso es todo lo que puedo decir,c'est tout ce que je peux dire,das ist alles was ich sagen kann
1102,that's all i do here,that is all i do here,eso es todo lo que hago aqui,c'est tout ce que je fais ici,das ist alles was ich hier mache
1103,that's all for today,that is all for today,Eso es todo por hoy,C'est tout pour aujourd'hui,Das ist alles für heute
1104,that's all she wrote,that is all she wrote,eso es todo lo que ella escribio,c'est tout ce qu'elle a écrit,"das ist alles, was sie geschrieben hat"
1105,that's all there was,that is all there was,eso es todo lo que habia,c'est tout ce qu'il y avait,das war alles
1106,that's all we needed,that is all we needed,eso es todo lo que necesitábamos,c'est tout ce dont nous avions besoin,"das ist alles, was wir brauchten"
1107,that's an awful idea,that is an awful idea,esa es una idea horrible,c'est une affreuse idée,das ist eine schreckliche idee
1108,that's another story,that is another story,esa es otra historia,c'est une autre histoire,das ist eine andere Geschichte
1109,that's enough for me,that is enough for me,Eso es suficiente para mi,ça me suffit,das reicht mir
1110,that's hardly likely,that is hardly likely,eso es poco probable,c'est peu probable,das ist kaum wahrscheinlich
1111,that's her boyfriend,that is her boyfriend,ese es su novio,c'est son petit ami,das ist ihr freund
1112,that's his specialty,that is his specialty,esa es su especialidad,c'est sa spécialité,das ist seine spezialität
1113,that's how i like it,that is how i like it,así es como me gusta,c'est comme ça que je l'aime,so mag ich es
1114,that's just how i am,that is just how i am,así es como soy,c'est comme ça que je suis,so bin ich eben
1115,that's just like you,that is just like you,eso es como tu,c'est comme toi,das ist genau wie du
1116,that's just nonsense,that is just nonsense,eso es una tontería,c'est juste un non-sens,das ist einfach Unsinn
1117,that's kind of vague,that is kind of vague,eso es un poco vago,c'est un peu vague,das ist irgendwie vage
1118,that's my best guess,that is my best guess,esa es mi mejor conjetura,c'est ma meilleure supposition,das ist meine beste Vermutung
1119,that's my dictionary,that is my dictionary,ese es mi diccionario,c'est mon dictionnaire,das ist mein Wörterbuch
1120,that's not an answer,that is not an answer,eso no es una respuesta,ce n'est pas une réponse,das ist keine antwort
1121,that's not an option,that is not an option,esa no es una opción,Ce n'est pas une option,das ist keine Option
1122,that's not happening,that is not happening,eso no esta pasando,ça n'arrive pas,das passiert nicht
1123,that's not how it is,that is not how it is,eso no es como es,ce n'est pas comme ça,so ist es nicht
1124,that's not our fault,that is not our fault,eso no es culpa nuestra,ce n'est pas notre faute,das ist nicht unsere schuld
1125,that's not realistic,that is not realistic,eso no es realista,ce n'est pas réaliste,das ist nicht realistisch
1126,that's not the issue,that is not the issue,Ese no es el problema,Ce n'est pas le problème,darum geht es nicht
1127,that's not the point,that is not the point,Ese no es el punto,Ce n'est pas la question,das ist nicht der Punkt
1128,that's not very good,that is not very good,eso no es muy bueno,ce n'est pas très bon,das ist nicht sehr gut
1129,that's not very nice,that is not very nice,eso no es muy agradable,ce n'est pas très gentil,das ist nicht sehr schön
1130,that's our best hope,that is our best hope,esa es nuestra mejor esperanza,c'est notre meilleur espoir,das ist unsere beste Hoffnung
1131,that's probably true,that is probably true,eso es probablemente cierto,c'est probablement vrai,das stimmt wohl
1132,that's pseudoscience,that is pseudoscience,eso es pseudociencia,c'est de la pseudoscience,das ist Pseudowissenschaft
1133,that's quite a story,that is quite a story,esa es toda una historia,c'est toute une histoire,das ist eine ziemliche Geschichte
1134,that's quite logical,that is quite logical,eso es bastante logico,c'est assez logique,das ist ganz logisch
1135,that's really stupid,that is really stupid,eso es realmente estúpido,c'est vraiment stupide,das ist wirklich dumm
1136,that's reason enough,that is reason enough,esa es razón suficiente,c'est une raison suffisante,das ist grund genug
1137,that's so depressing,that is so depressing,eso es tan deprimente,c'est tellement déprimant,das ist so deprimierend
1138,that's the main gate,that is the main gate,esa es la puerta principal,c'est la porte principale,das ist das Haupttor
1139,that's the way it is,that is the way it is,así es como es,c'est comme cela,"das ist so, wie es ist"
1140,that's their problem,that is their problem,ese es su problema,c'est leur problème,das ist ihr problem
1141,that's too expensive,that is too expensive,eso es muy caro,c'est trop cher,Das ist zu teuer
1142,that's very personal,that is very personal,eso es muy personal,c'est très personnel,das ist sehr persönlich
1143,that's very possible,that is very possible,eso es muy posible,c'est très possible,das ist sehr gut möglich
1144,that's very touching,that is very touching,eso es muy conmovedor,c'est très touchant,das ist sehr berührend
1145,that's what i wanted,that is what i wanted,eso es lo que queria,c'est ce que je voulais,das wollte ich
1146,that's what i'd want,that is what i would want,eso es lo que yo querría,c'est ce que je voudrais,das würde ich wollen
1147,that's what saved me,that is what saved me,eso es lo que me salvó,c'est ce qui m'a sauvé,das hat mich gerettet
1148,that's what she said,that is what she said,eso es lo que ella dijo,C'est ce qu'elle a dit,"Das ist, was sie sagte"
1149,that's your business,that is your business,ese es tu negocio,c'est ton affaire,das ist deine sache
1150,that's your decision,that is your decision,esa es tu decision,c'est ta décision,das ist deine entscheidung
1151,the baby fell asleep,the baby fell asleep,el bebe se durmió,le bébé s'est endormi,das Baby ist eingeschlafen
1152,the baby is crawling,the baby is crawling,el bebe esta gateando,le bébé rampe,das Baby krabbelt
1153,the baby is sleeping,the baby is sleeping,el bebé está durmiendo,le bébé dort,Das Baby schläft
1154,the bakery is closed,the bakery is closed,la panadería está cerrada,la boulangerie est fermée,Die Bäckerei ist geschlossen
1155,the basket was empty,the basket was empty,la cesta estaba vacía,le panier était vide,der Korb war leer
1156,the bathtub is dirty,the bathtub is dirty,la bañera está sucia,la baignoire est sale,Die Badewanne ist dreckig
1157,the bed was too hard,the bed was too hard,la cama era demasiado dura,le lit était trop dur,Das Bett war zu hart
1158,the beer's very cold,the beer s very cold,la cerveza esta muy fria,la bière est très froide,Das Bier ist sehr kalt
1159,the boy began to cry,the boy began to cry,el niño empezó a llorar,le garçon a commencé à pleurer,der Junge fing an zu weinen
1160,the boy came running,the boy came running,el chico vino corriendo,le garçon est venu en courant,Der Junge kam angerannt
1161,the boy stayed quiet,the boy stayed quiet,el chico se quedó callado,le garçon est resté silencieux,der Junge blieb ruhig
1162,the boys are excited,the boys are excited,los chicos estan emocionados,les garçons sont excités,die Jungs sind begeistert
1163,the boys are thirsty,the boys are thirsty,los chicos tienen sed,les garçons ont soif,Die Jungs haben Durst
1164,the boys worked hard,the boys worked hard,los chicos trabajaron duro,les garçons ont travaillé dur,Die Jungs haben hart gearbeitet
1165,the bridge is closed,the bridge is closed,el puente esta cerrado,le pont est fermé,die Brücke ist gesperrt
1166,the car is very fast,the car is very fast,el coche es muy rapido,la voiture est très rapide,das Auto ist sehr schnell
1167,the cat is very cute,the cat is very cute,el gato es muy lindo,le chat est très mignon,die katze ist sehr süß
1168,the clock is ticking,the clock is ticking,el reloj está corriendo,l'horloge tourne,die Uhr tickt
1169,the clock struck ten,the clock struck ten,el reloj dio las diez,l'horloge a sonné dix,die Uhr schlug zehn
1170,the coal bin is full,the coal bin is full,el depósito de carbón está lleno,le bac à charbon est plein,Der Kohlebehälter ist voll
1171,the coat is not mine,the coat is not mine,el abrigo no es mio,le manteau n'est pas à moi,der Mantel ist nicht von mir
1172,the company's failed,the company s failed,la empresa ha fallado,la société a fait faillite,das Unternehmen ist gescheitert
1173,the curse was broken,the curse was broken,la maldición se rompió,la malédiction a été brisée,der Fluch war gebrochen
1174,the dog is beautiful,the dog is beautiful,el perro es hermoso,le chien est beau,der hund ist schön
1175,the dog looks hungry,the dog looks hungry,el perro parece hambriento,le chien a l'air affamé,Der Hund sieht hungrig aus
1176,the dog nipped at me,the dog nipped at me,el perro me mordio,le chien m'a mordu,Der Hund knabberte an mir
1177,the door won't close,the door will not close,la puerta no se cerrará,la porte ne se fermera pas,die Tür schließt nicht
1178,the feeling's mutual,the feeling s mutual,el sentimiento es mutuo,le sentiment est réciproque,das Gefühl beruht auf Gegenseitigkeit
1179,the food has arrived,the food has arrived,la comida ha llegado,la nourriture est arrivée,das Essen ist angekommen
1180,the food is horrible,the food is horrible,la comida es horrible,la nourriture est horrible,Das Essen ist schrecklich
1181,the food is terrible,the food is terrible,la comida es terrible,la nourriture est horrible,Das Essen ist schrecklich
1182,the game is not over,the game is not over,el juego no ha terminado,le jeu n'est pas fini,das Spiel ist noch nicht vorbei
1183,the gang is all here,the gang is all here,toda la pandilla está aquí,le gang est tous là,Die Bande ist alle hier
1184,the ground seems wet,the ground seems wet,el suelo parece mojado,le sol semble humide,der Boden scheint nass
1185,the heater is broken,the heater is broken,el calentador esta roto,le radiateur est cassé,die Heizung ist kaputt
1186,the horse is thirsty,the horse is thirsty,el caballo tiene sed,le cheval a soif,Das Pferd hat Durst
1187,the hotel is on fire,the hotel is on fire,el hotel esta en llamas,l'hôtel est en feu,Das Hotel brennt
1188,the house is haunted,the house is haunted,la casa esta embrujada,la maison est hantée,das Haus ist verflucht
1189,the house is on fire,the house is on fire,La casa está en llamas,la maison est en feu,das Haus brennt
1190,the house was ablaze,the house was ablaze,la casa estaba en llamas,la maison était en feu,das Haus stand in Flammen
1191,the house went cheap,the house went cheap,la casa salió barata,la maison est devenue bon marché,Das Haus wurde billig
1192,the job is half done,the job is half done,el trabajo esta a medio hacer,le travail est à moitié fait,die Arbeit ist halb getan
1193,the lakes are frozen,the lakes are frozen,los lagos están congelados,les lacs sont gelés,die Seen sind zugefroren
1194,the laundry can wait,the laundry can wait,la ropa puede esperar,le linge peut attendre,Die Wäsche kann warten
1195,the light bulb burst,the light bulb burst,la bombilla estalló,l'ampoule a éclaté,die Glühbirne ist geplatzt
1196,the lights aren't on,the lights are not on,las luces no están encendidas,les lumières ne sont pas allumées,die Lichter sind nicht an
1197,the line is busy now,the line is busy now,la línea está ocupada ahora,la ligne est occupée maintenant,die Leitung ist jetzt besetzt
1198,the maid made my bed,the maid made my bed,la criada hizo mi cama,la bonne a fait mon lit,Das Dienstmädchen hat mein Bett gemacht
1199,the mail has arrived,the mail has arrived,el correo ha llegado,le courrier est arrivé,die Post ist angekommen
1200,the man looked at me,the man looked at me,el hombre me miro,l'homme m'a regardé,Der Mann sah mich an
1201,the men followed him,the men followed him,los hombres lo siguieron,les hommes le suivaient,die Männer folgten ihm
1202,the message was fake,the message was fake,el mensaje era falso,le message était faux,die Nachricht war gefälscht
1203,the milk turned sour,the milk turned sour,la leche se agrio,le lait est devenu aigre,die Milch wurde sauer
1204,the monkey came down,the monkey came down,el mono bajó,le singe est descendu,Der Affe kam herunter
1205,"the more, the better",the more  the better,"mientras más, mejor",plus c'est mieux,je mehr desto besser
1206,the old man sat down,the old man sat down,el anciano se sentó,le vieil homme s'est assis,Der alte Mann setzte sich
1207,the old system works,the old system works,el antiguo sistema funciona,l'ancien système fonctionne,Das alte System funktioniert
1208,the party was a flop,the party was a flop,la fiesta fue un fracaso,la fête a été un flop,Die Party war ein Flop
1209,the past is the past,the past is the past,el pasado es el pasado,le passé est le passé,Vergangenheit ist Vergangenheit
1210,the penalty is death,the penalty is death,la pena es la muerte,la peine est la mort,die Strafe ist der Tod
1211,the pie is delicious,the pie is delicious,el pastel es delicioso,la tarte est délicieuse,der kuchen ist lecker
1212,the place was packed,the place was packed,el lugar estaba lleno,l'endroit était bondé,Der Ort war voll
1213,the plates are dirty,the plates are dirty,los platos estan sucios,les assiettes sont sales,die Teller sind dreckig
1214,the pleasure is mine,the pleasure is mine,el placer es mío,le plaisir est pour moi,das Vergnügen ist meins
1215,the problem is worse,the problem is worse,el problema es peor,le problème est pire,das Problem ist schlimmer
1216,the professor smiled,the professor smiled,el profesor sonrió,le professeur sourit,Der Professor lächelte
1217,the proof is trivial,the proof is trivial,la prueba es trivial,la preuve est triviale,der Beweis ist trivial
1218,the reason is simple,the reason is simple,la razon es sencilla,la raison est simple,Der Grund ist einfach
1219,the red skirt is new,the red skirt is new,la falda roja es nueva,la jupe rouge est neuve,Der rote Rock ist neu
1220,the results are good,the results are good,los resultados son buenos,les résultats sont bons,Die Ergebnisse sind gut
1221,the roads were empty,the roads were empty,los caminos estaban vacios,les routes étaient vides,die Straßen waren leer
1222,the room smelled bad,the room smelled bad,la habitación olía mal,la chambre sentait mauvais,Das Zimmer roch schlecht
1223,the roses smell nice,the roses smell nice,las rosas huelen bien,les roses sentent bon,Die Rosen riechen gut
1224,the rules are simple,the rules are simple,las reglas son simples,les règles sont simples,Die Regeln sind einfach
1225,the rumor isn't true,the rumor is not true,el rumor no es cierto,la rumeur n'est pas vraie,das Gerücht ist nicht wahr
1226,the rumors were true,the rumors were true,los rumores eran ciertos,les rumeurs étaient vraies,die Gerüchte waren wahr
1227,the school is closed,the school is closed,la escuela esta cerrada,l'école est fermée,die Schule ist geschlossen
1228,the shotgun went off,the shotgun went off,la escopeta se disparó,le coup de fusil est parti,die Schrotflinte ging los
1229,the shower is broken,the shower is broken,la ducha esta rota,la douche est cassée,die Dusche ist kaputt
1230,the soldiers laughed,the soldiers laughed,los soldados se rieron,les soldats riaient,Die Soldaten lachten
1231,the soul is immortal,the soul is immortal,el alma es inmortal,l'âme est immortelle,die Seele ist unsterblich
1232,the sound woke me up,the sound woke me up,el sonido me despertó,le son m'a réveillé,das Geräusch hat mich aufgeweckt
1233,the soup was too hot,the soup was too hot,la sopa estaba demasiado caliente,la soupe était trop chaude,Die Suppe war zu heiß
1234,the speaker is young,the speaker is young,el hablante es joven,l'orateur est jeune,Der Sprecher ist jung
1235,the stakes were high,the stakes were high,las apuestas eran altas,les enjeux étaient élevés,der Einsatz war hoch
1236,the students laughed,the students laughed,los estudiantes se rieron,les élèves ont ri,Die Schüler lachten
1237,the students like it,the students like it,a los estudiantes les gusta,les élèves aiment ça,den Schülern gefällt es
1238,the sun isn't up yet,the sun is not up yet,el sol aún no ha salido,le soleil n'est pas encore levé,die sonne ist noch nicht aufgegangen
1239,the system is rigged,the system is rigged,el sistema esta amañado,le système est truqué,das System ist manipuliert
1240,the taxi has arrived,the taxi has arrived,el taxi ha llegado,le taxi est arrivé,das Taxi ist angekommen
1241,the telephone is red,the telephone is red,el teléfono es rojo,le téléphone est rouge,Das Telefon ist rot
1242,the tiger was killed,the tiger was killed,el tigre fue asesinado,le tigre a été tué,der Tiger wurde getötet
1243,the towels are dirty,the towels are dirty,las toallas estan sucias,les serviettes sont sales,Die Handtücher sind schmutzig
1244,the trip was amazing,the trip was amazing,el viaje fue increíble,le voyage était incroyable,Die Reise war unglaublich
1245,the water pipe burst,the water pipe burst,la pipa de agua estalló,la conduite d'eau a éclaté,die Wasserleitung platzte
1246,the wind calmed down,the wind calmed down,el viento se calmó,le vent s'est calmé,der Wind beruhigte sich
1247,the wind is shifting,the wind is shifting,el viento está cambiando,le vent tourne,der wind dreht sich
1248,the wind was howling,the wind was howling,el viento aullaba,le vent hurlait,der Wind heulte
1249,the windows are open,the windows are open,las ventanas están abiertas,Les fenêtres sont ouvertes,die Fenster sind offen
