,English,English_cleaned,Spanish,French,German
369,he's a grouch,he is a grouch,el es un cascarrabias,c'est un grincheux,er ist ein muffel
370,he's a jesuit,he is a jesuit,el es un jesuita,il est jésuite,er ist jesuit
371,he's a senior,he is a senior,el es un mayor,il est senior,er ist Senior
372,he's a tycoon,he is a tycoon,el es un magnate,c'est un magnat,Er ist ein Tycoon
373,he's addicted,he is addicted,el es adicto,il est accro,er ist süchtig
374,he's adorable,he is adorable,Él es adorable,il est adorable,Er ist hinreißend
375,he's after me,he is after me,el esta despues de mi,il est après moi,er ist hinter mir her
376,he's annoying,he is annoying,el es molesto,Il est ennuyant,er nervt
377,he's demented,he is demented,el esta demente,il est fou,er ist dement
378,he's in tokyo,he is in tokyo,el esta en tokio,il est à tokyo,er ist in tokio
379,he's innocent,he is innocent,el es inocente,il est innocent,Er ist unschuldig
380,he's insecure,he is insecure,el es inseguro,il n'est pas sûr,er ist unsicher
381,he's no saint,he is no saint,el no es un santo,ce n'est pas un saint,er ist kein Heiliger
382,he's not home,he is not home,el no esta en casa,il n'est pas à la maison,er ist nicht zu hause
383,he's not sick,he is not sick,el no esta enfermo,il n'est pas malade,er ist nicht krank
384,he's outraged,he is outraged,el esta indignado,il est outré,er ist empört
385,he's ruthless,he is ruthless,el es despiadado,il est impitoyable,er ist rücksichtslos
386,he's so young,he is so young,el es tan joven,il est si jeune,er ist so jung
387,he's studying,he is studying,Él está estudiando,il étudie,Er lernt
388,he's too busy,he is too busy,él está demasiado ocupado,il est trop occupé,er ist zu beschäftigt
389,he's too slow,he is too slow,el es demasiado lento,il est trop lent,er ist zu langsam
390,he's very ill,he is very ill,el esta muy enfermo,il est très malade,er ist sehr krank
391,he's your son,he is your son,el es tu hijo,C'est ton fils,Er ist dein Sohn
392,help yourself,help yourself,ayudar a sí mismo,aide-toi,bedienen Sie sich
393,here he comes,here he comes,ahí viene,tiens le voilà,da kommt er
394,here or to go,here or to go,aquí o para ir,ici ou à emporter,hier oder zu gehen
395,his nose bled,his nose bled,le sangraba la nariz,son nez a saigné,seine Nase blutete
396,hold the door,hold the door,sostén la puerta,tenir la porte,Halten Sie die Tür auf
397,hold the line,hold the line,Mantenga la línea,rester en ligne,bleiben Sie dran
398,hold the rope,hold the rope,sostén la cuerda,tenir la corde,Halte das Seil
399,how about you,how about you,y tú,et vous,und du
400,how beautiful,how beautiful,Qué hermoso,que c'est beau,wie schön
401,how big is he,how big is he,que grande es el,quelle est sa taille,wie groß ist er
402,how big is it,how big is it,Como es de grande,quelle est sa taille,wie groß ist es
403,how can i pay,how can i pay,como puedo pagar,comment puis-je payer,wie kann ich bezahlen
404,how can it be,how can it be,cómo puede ser,comment est-ce possible,wie kann es sein
405,how do i look,how do i look,como me veo,A quoi je ressemble,wie sehe ich aus
406,how old is he,how old is he,Cuántos años tiene él,quel âge a-t-il,wie alt ist er
407,how thrilling,how thrilling,que emocionante,comme c'est excitant,wie spannend
408,how was class,how was class,como estuvo la clase,comment était la classe,Wie war der Unterricht
409,how's the dog,how is the dog,como esta el perro,comment va le chien,wie geht es dem hund
410,i acquired it,i acquired it,lo adquirí,je l'ai acquis,ich habe es erworben
411,i almost died,i almost died,casi muero,J'ai failli mourir,Ich wäre fast gestorben
412,i already ate,i already ate,Yo ya comí,j'ai déjà mangé,Ich habe schon gegessen
413,i always lose,i always lose,siempre pierdo,je perds toujours,ich verliere immer
414,i always walk,i always walk,siempre camino,je marche toujours,Ich gehe immer
415,i am american,i am american,Soy estadounidense,Je suis américaine,Ich bin Amerikaner
416,i am japanese,i am japanese,soy japonés,je suis Japonais,Ich bin Japaner
417,i am a muslim,i am a muslim,soy musulmán,Je suis un musulman,Ich bin Muslim
418,i am a runner,i am a runner,soy un corredor,je suis un coureur,Ich bin ein Läufer
419,i am all ears,i am all ears,Soy todo oídos,Je suis tout ouïe,Ich bin ganz Ohr
420,i am diabetic,i am diabetic,Soy diabético,Je suis diabétique,Ich bin ein Diabetiker
421,i am divorced,i am divorced,Estoy divorciado,Je suis divorcé,Ich bin geschieden
422,i am homesick,i am homesick,Estoy enfermo en casa,j'ai le mal du pays,ich habe Heimweh
423,i am in paris,i am in paris,Estoy en París,je suis a Paris,Ich bin in Paris
424,i am new here,i am new here,soy nuevo aquí,je suis nouveau ici,Ich bin neu hier
425,i am not deaf,i am not deaf,no soy sordo,je ne suis pas sourd,Ich bin nicht taub
426,i am so sorry,i am so sorry,Lo siento mucho,je suis désolé,es tut mir so leid
427,i am very sad,i am very sad,Estoy muy triste,Je suis très triste,ich bin sehr traurig
428,i ate a donut,i ate a donut,comí una dona,j'ai mangé un beignet,Ich habe einen Donut gegessen
429,i ate quickly,i ate quickly,comí rápido,j'ai mangé rapidement,Ich habe schnell gegessen
430,i baked a pie,i baked a pie,horneé un pastel,j'ai fait une tarte,Ich habe einen Kuchen gebacken
431,i became rich,i became rich,me hice rico,je suis devenu riche,ich wurde reich
432,i believe you,i believe you,Te creo,je te crois,ich glaube Ihnen
433,i belong here,i belong here,pertenezco aquí,j'appartiens ici,ich gehöre hierher
434,i borrowed it,i borrowed it,lo tomé prestado,je l'ai emprunté,ich habe es ausgeliehen
435,i bribed them,i bribed them,los soborné,je les ai soudoyés,ich habe sie bestochen
436,i burned them,i burned them,los quemé,je les ai brûlé,ich habe sie verbrannt
437,i called home,i called home,llamé a casa,j'ai appelé à la maison,Ich rief zu Hause an
438,i called them,i called them,Los llamé,Je les ai appelés,Ich habe sie angerufen
439,i can buy one,i can buy one,puedo comprar uno,je peux en acheter un,ich kann einen kaufen
440,i can do this,i can do this,puedo hacer esto,je peux le faire,Ich kann dies tun
441,i can explain,i can explain,puedo explicarlo,je peux expliquer,Ich kann erklären
442,i can feel it,i can feel it,puedo sentirlo,je peux le sentir,ich kann es fühlen
443,i can survive,i can survive,puedo sobrevivir,je peux survivre,Ich kann überleben
444,i can't dance,i cannot dance,no puedo bailar,je ne peux pas danser,ich kann nicht tanzen
445,i can't do it,i cannot do it,no puedo hacerlo,je ne peux pas le faire,Ich kann es nicht tun
446,i can't leave,i cannot leave,no me puedo ir,je ne peux pas partir,Ich kann nicht gehen
447,i can't sleep,i cannot sleep,No puedo dormir,Je ne peux pas dormir,ich kann nicht schlafen
448,i can't smoke,i cannot smoke,no puedo fumar,je ne peux pas fumer,ich kann nicht rauchen
449,i canceled it,i canceled it,lo cancelé,je l'ai annulé,ich habe es storniert
450,i caused this,i cecaused this,yo causé esto,j'ai causé ça,ich habe das verursacht
451,i contributed,i contributed,yo contribuí,j'ai contribué,ich habe dazu beigetragen
452,i cough a lot,i cough a lot,toso mucho,je tousse beaucoup,ich huste viel
453,i cried a lot,i cried a lot,Lloré mucho,j'ai beaucoup pleuré,ich habe viel geweint
454,i cut classes,i cut classes,corté clases,je coupe les cours,Ich schneide den Unterricht ab
455,i deserved it,i deserved it,me lo merecía,je le méritais,ich habe es verdient
456,i designed it,i designed it,lo diseñé,je l'ai conçu,Ich habe es entworfen
457,i despise tom,i despise tom,desprecio a tom,je méprise tom,Ich verachte Tom
458,i despise you,i despise you,Te desprecio,je te déteste,ich verachte dich
459,i did it once,i did it once,lo hice una vez,je l'ai fait une fois,Ich habe es einmal gemacht
460,i did my best,i did my best,Hice mi mejor esfuerzo,J'ai fait de mon mieux,ich habe mein Bestes gegeben
461,i did my part,i did my part,hice mi parte,j'ai fait ma part,Ich habe meinen Teil getan
462,i did nothing,i did nothing,No hice nada,Je n'ai rien fait,ich habe nichts getan
463,i did see him,i did see him,lo vi,je l'ai vu,ich habe ihn gesehen
464,i didn't call,i did not call,no llamé,je n'ai pas appelé,Ich habe nicht angerufen
465,i didn't care,i did not care,no me importó,je ne m'en souciais pas,Es hat mich nicht interessiert
466,i didn't know,i did not know,yo no lo sabía,Je ne savais pas,Ich wusste nicht
467,i didn't look,i did not look,no miré,je n'ai pas regardé,ich habe nicht geschaut
468,i didn't move,i did not move,no me moví,je n'ai pas bougé,Ich habe mich nicht bewegt
469,i didn't stop,i did not stop,no me detuve,je n'ai pas arrêté,Ich habe nicht aufgehört
470,i didn't vote,i did not vote,no voté,je n'ai pas voté,Ich habe nicht gewählt
471,i didn't walk,i did not walk,no caminé,je n'ai pas marché,ich bin nicht gelaufen
472,i do like you,i do like you,sí me gustas,je fais comme vous,ich mag dich
473,i do love you,i do love you,Te amo,Je t'aime vraiment,ich liebe dich wirklich
474,i do remember,i do remember,Me acuerdo,Je me rappelle,Ich erinnere mich
475,i don't agree,i do not agree,No estoy de acuerdo,Je ne suis pas d'accord,ich stimme nicht zu
476,i don't dance,i do not dance,no bailo,Je ne danse pas,ich tanze nicht
477,i don't dream,i do not dream,no sueño,je ne rêve pas,ich träume nicht
478,i don't drink,i do not drink,No bebo,Je ne bois pas,ich trinke nicht
479,i don't smoke,i do not smoke,yo no fumo,Je ne fume pas,ich rauche nicht
480,i don't snore,i do not snore,yo no ronco,je ne ronfle pas,ich schnarche nicht
481,i don't steal,i do not steal,yo no robo,je ne vole pas,ich stehle nicht
482,i drank a lot,i drank a lot,bebí mucho,j'ai beaucoup bu,Ich habe viel getrunken
483,i dream a lot,i dream a lot,sueño mucho,je rêve beaucoup,ich träume viel
484,i eat bananas,i eat bananas,yo como plátanos,je mange des bananes,Ich esse Bananen
485,i enjoy chess,i enjoy chess,disfruto el ajedrez,j'aime les échecs,Ich genieße Schach
486,i enjoy music,i enjoy music,disfruto la musica,j'aime la musique,Ich genieße Musik
487,i enjoy poker,i enjoy poker,disfruto el póquer,j'aime le poker,Ich genieße Poker
488,i exaggerated,i exaggerated,exageré,j'ai exagéré,ich habe übertrieben
489,i fear no one,i fear no one,no temo a nadie,je ne crains personne,Ich fürchte niemanden
490,i fed the dog,i fed the dog,le di de comer al perro,j'ai nourri le chien,Ich habe den Hund gefüttert
491,i feel better,i feel better,Me siento mejor,je me sens mieux,Ich fühle mich besser
492,i feel guilty,i feel guilty,me siento culpable,je me sens coupable,Ich fühle mich schuldig
493,i feel hungry,i feel hungry,Tengo hambre,j'ai faim,Ich habe hunger
494,i feel it now,i feel it now,lo siento ahora,je le sens maintenant,ich fühle es jetzt
495,i feel lonely,i feel lonely,Me siento solo,je me sens seul,ich fühle mich einsam
496,i feel my age,i feel my age,siento mi edad,je sens mon âge,Ich spüre mein Alter
497,i feel normal,i feel normal,me siento normal,je me sens normal,Ich fühle mich normal
498,i feel queasy,i feel queasy,me siento mareado,je me sens mal à l'aise,Mir ist mulmig
499,i feel so bad,i feel so bad,me siento tan mal,je me sens si mal,ich fühle mich so schlecht
500,i feel stupid,i feel stupid,me siento estupido,je me sens stupide,Ich fühle mich dumm
501,i feel unwell,i feel unwell,No me siento bien,Je ne me sens pas bien,ich fühle mich unwohl
502,i fell asleep,i fell asleep,me quedé dormido,Je me suis endormi,Ich schlief ein
503,i fell for it,i fell for it,me enamoré,je suis tombé dedans,ich bin drauf reingefallen
504,i felt guilty,i felt guilty,me siento culpable,je me sentais coupable,ich fühlte mich schuldig
505,i felt lonely,i felt lonely,Me sentí solo,je me sentais seul,ich fühlte mich allein
506,i felt reborn,i felt reborn,me sentí renacer,je me suis senti renaître,ich fühlte mich wie neugeboren
507,i felt scared,i felt scared,Me sentí asustado,j'ai eu peur,Ich hatte Angst
508,i felt strong,i felt strong,me sentí fuerte,je me sentais fort,ich fühlte mich stark
509,i finally won,i finally won,finalmente gané,j'ai enfin gagné,ich habe endlich gewonnen
510,i finished it,i finished it,lo termine,Je l'ai terminé,Ich habe es beendet
511,i forbid that,i forbid that,lo prohíbo,je l'interdis,das verbiete ich
512,i forgive you,i forgive you,te perdono,je te pardonne,Ich vergebe dir
513,i fought back,i fought back,me defendí,j'ai riposté,ich habe mich gewehrt
514,i found a job,i found a job,encontré un empleo,j'ai trouvé un emploi,ich habe eine Arbeit gefunden
515,i found these,i found these,Encontré estos,j'ai trouvé ça,ich habe diese gefunden
516,i freaked out,i freaked out,me asusté,j'ai paniqué,ich flippe aus
517,i got a bonus,i got a bonus,tengo un bono,j'ai un bonus,Ich habe eine Prämie bekommen
518,i got it free,i got it free,lo tengo gratis,je l'ai eu gratuitement,Ich habe es kostenlos bekommen
519,i got married,i got married,Me casé,je me suis marrié,ich habe geheiratet
520,i got nothing,i got nothing,no tengo nada,je n'ai rien compris,ich habe nichts
521,i got scammed,i got scammed,fui estafado,je me suis fait arnaquer,Ich wurde betrogen
522,i got shot at,i got shot at,me dispararon,on m'a tiré dessus,ich wurde angeschossen
523,i got thirsty,i got thirsty,tengo sed,j'ai eu soif,Ich habe Durst
524,i had an idea,i had an idea,tuve una idea,j'ai eu une idée,ich hatte eine Idee
525,i had no clue,i had no clue,no tenía ni idea,je n'avais aucune idée,Ich hatte keine Ahnung
526,i had no idea,i had no idea,no tenía ni idea,Je n'en avais aucune idée,Ich hatte keine Ahnung
527,i had to hide,i had to hide,tuve que esconderme,j'ai dû me cacher,ich musste mich verstecken
528,i had to stay,i had to stay,Tuve que quedarme,je devais rester,Ich musste bleiben
529,i had to stop,i had to stop,Tuve que parar,j'ai du arreter,ich musste aufhören
530,i had to wait,i had to wait,tuve que esperar,J'ai dû attendre,ich musste warten
